"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","final_base_page","objectSizeUncompressed","is_base_page","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"216.58.201.86","","468","645","1000009391.116","0","","public, max-age=7200","100","211011_YJ_34","-1","LOWEST","46008","","-1","460","50","-1","100","7192","5515","","HTTP/2","-1","3","https://i.ytimg.com/vi/PhJ0Uv23tYM/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsAMTD8bT-XgGmMXWxq_TNkGirZQ","-1","46008","","","image/webp","Low","","Mon, 11 Oct 2021 21:16:53 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","i.ytimg.com","46127","1000009391.116","","100","1","-1","","-1","","-1","147","/vi/PhJ0Uv23tYM/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsAMTD8bT-XgGmMXWxq_TNkGirZQ","-1","","GET","-1","-1","","200","-1","","Google","6160","5515","5975","5975","6160","185","5515","6160","645","43","44","3","0","17","147","True","15","","46008","","","","",
"172.217.23.193","","456","106","1000009391.117","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","LOWEST","2216","","-1","94","50","-1","100","76375","5515","","HTTP/2","-1","3","https://yt3.ggpht.com/R68gZ-f4dPYkJ9LL1r6RXlKxqvv-KoQWDm3uHeh5LtgpbkxfwfnaS4dR0sgxdlXsIfxzKH6TNu8=s68-c-k-c0x00ffffff-no-rj","-1","2216","","","image/jpeg","Low","","Mon, 11 Oct 2021 08:29:55 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","yt3.ggpht.com","2307","1000009391.117","","100","1","-1","","-1","","-1","324","/R68gZ-f4dPYkJ9LL1r6RXlKxqvv-KoQWDm3uHeh5LtgpbkxfwfnaS4dR0sgxdlXsIfxzKH6TNu8=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5621","5515","5609","5609","5621","12","5515","5621","106","44","45","3","0","15","147","True","13","","2216","","","50","1",
"216.58.201.86","","468","822","1000009391.118","0","","public, max-age=7200","100","211011_YJ_34","-1","LOWEST","13860","","-1","769","50","-1","100","7116","5515","","HTTP/2","-1","3","https://i.ytimg.com/vi/UKYIyIklVJ8/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcM073kzawogy9eaoqREtiq0q3eQ","-1","13860","","","image/webp","Low","","Mon, 11 Oct 2021 21:15:37 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","i.ytimg.com","13962","1000009391.118","","100","1","-1","","-1","","-1","147","/vi/UKYIyIklVJ8/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcM073kzawogy9eaoqREtiq0q3eQ","-1","","GET","-1","-1","","200","-1","","Google","6337","5515","6284","6284","6337","53","5515","6337","822","45","46","3","0","19","147","True","17","","13860","","","","",
"172.217.23.193","","431","114","1000009391.119","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","LOWEST","3625","","-1","107","50","-1","100","76398","5515","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLTN3e0hddNdSb4Tam7kfgLEfWGqxaQ4Mt9SXXA4kw=s88-c-k-c0x00ffffff-no-rj","-1","3625","","","image/jpeg","Low","","Mon, 11 Oct 2021 08:28:12 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","yt3.ggpht.com","3723","1000009391.119","","100","1","-1","","-1","","-1","324","/ytc/AKedOLTN3e0hddNdSb4Tam7kfgLEfWGqxaQ4Mt9SXXA4kw=s88-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5629","5515","5622","5622","5629","7","5515","5629","114","46","47","3","0","17","147","True","15","","3625","","","50","1",
"216.58.201.86","","468","407","1000009391.112","0","","public, max-age=7200","100","211011_YJ_34","-1","MEDIUM","63140","","-1","146","50","-1","100","7115","5515","","HTTP/2","-1","3","https://i.ytimg.com/vi/GgIxIZhEAs0/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWFEbG1SrIC3owtcye7YA2e4DfQg","-1","63140","","","image/webp","Low","","Mon, 11 Oct 2021 21:15:36 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","i.ytimg.com","63270","1000009391.112","","100","1","-1","","-1","","-1","147","/vi/GgIxIZhEAs0/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWFEbG1SrIC3owtcye7YA2e4DfQg","-1","","GET","-1","-1","","200","-1","","Google","5922","5515","5661","5661","5922","261","5515","5922","407","47","48","3","0","13","220","True","11","","63140","","","","",
"172.217.23.193","","431","93","1000009391.113","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","MEDIUM","3088","","-1","83","50","-1","100","79659","5515","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLTjRIeP8Je3_O639a7kTQ8Xa-JVEaNzegO06TBApQ=s68-c-k-c0x00ffffff-no-rj","-1","3088","","","image/jpeg","Low","","Wed, 29 Sep 2021 12:53:41 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","yt3.ggpht.com","3185","1000009391.113","","100","1","-1","","-1","","-1","324","/ytc/AKedOLTjRIeP8Je3_O639a7kTQ8Xa-JVEaNzegO06TBApQ=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5608","5515","5598","5598","5608","10","5515","5608","93","48","49","3","0","11","220","True","9","","3088","","","50","1",
"216.58.201.86","","472","459","1000009391.114","0","","public, max-age=300","100","211011_YJ_34","-1","LOWEST","11244","","-1","408","0","-1","100","289","5515","","HTTP/2","-1","3","https://i.ytimg.com/vi/jCMMPRGcuLQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOOuUo8ynwLAFjRuVbp6aBeMonpg","-1","11244","","","image/webp","Low","","Mon, 11 Oct 2021 19:21:50 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","i.ytimg.com","11361","1000009391.114","","100","1","-1","","-1","","-1","147","/vi/jCMMPRGcuLQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOOuUo8ynwLAFjRuVbp6aBeMonpg","-1","","GET","-1","-1","","200","-1","","Google","5974","5515","5923","5923","5974","51","5515","5974","459","49","50","3","0","15","147","True","13","","11244","","","","",
"216.58.201.86","","481","768","1000009391.110","0","","public, max-age=300","100","211011_YJ_34","-1","MEDIUM","28988","","-1","645","0","-1","100","283","5515","","HTTP/2","-1","3","https://i.ytimg.com/vi/HtpEE276x_Y/hq720_live.jpg?sqp=CLSakosG-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkOHpx-rQhTxDSMJ1H09BghdQaIg","-1","28988","","","image/webp","Low","","Mon, 11 Oct 2021 19:21:44 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","i.ytimg.com","29098","1000009391.110","","100","1","-1","","-1","","-1","147","/vi/HtpEE276x_Y/hq720_live.jpg?sqp=CLSakosG-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkOHpx-rQhTxDSMJ1H09BghdQaIg","-1","","GET","-1","-1","","200","-1","","Google","6283","5515","6160","6160","6283","123","5515","6283","768","50","51","3","0","11","220","True","9","","28988","","","","",
"172.217.23.206","20919","439","1458","1000009391.120","","","public, max-age=31536000","100","211011_YJ_34","-1","LOWEST","","","-1","245","100","-1","-1","31422296","5542","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","521739","521739","","text/javascript","Low","269","Mon, 10 Oct 2022 11:41:57 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","522115","1000009391.120","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","115","/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","","GET","-1","-1","","200","-1","br","Google","7000","5542","5787","5787","7000","1213","5542","7000","1458","51","52","3","0","37","","","","","1831242","","","","",
"172.217.23.206","20921","442","244","1000009391.121","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","105","100","-1","-1","31211348","5543","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/www-player-webp.css","-1","46903","46903","","text/css","VeryHigh","402","Sat, 08 Oct 2022 01:06:09 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","47039","1000009391.121","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","115","/s/player/920e4583/www-player-webp.css","-1","","GET","-1","-1","","200","-1","br","Google","5787","5543","5648","5648","5787","139","5543","5787","244","52","53","3","0","39","","","","","342702","","","","",
"172.217.23.206","","466","1078","1000009391.122","0","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","2576","","-1","1070","100","-1","100","31517823","5606","","HTTP/2","-1","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon_96x96.png","-1","2576","","","image/png","High","","Tue, 11 Oct 2022 14:14:04 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","2639","1000009391.122","","100","1","-1","","-1","","-1","115","/s/desktop/43d596fa/img/favicon_96x96.png","-1","","GET","-1","-1","","200","-1","","Google","6684","5606","6676","6676","6684","8","5606","6684","1078","53","54","3","0","41","","","","","2576","","","","",
"","","0","1034","1000009391.125","","","private, max-age=0","100","211011_YJ_34","-1","MEDIUM","","","-1","1031","-1","-1","-1","","5654","","HTTP/2","100","3","https://www.youtube.com/sw.js","-1","1496","0","","text/javascript","","","Mon, 11 Oct 2021 19:17:01 GMT","-1","-1","","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","1496","1000009391.125","0","100","1","-1","","-1","","-1","","/sw.js","-1","","","-1","-1","","200","-1","br","Google","6688","5654","6685","6685","6688","3","5654","6688","1034","54","55","3","0","43","","","","","","","","","",
"172.217.23.206","","468","312","1000009391.126","0","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","1664","","-1","312","100","-1","100","31517032","6689","","HTTP/2","-1","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon_144x144.png","-1","1664","","","image/png","High","","Tue, 11 Oct 2022 14:00:54 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","1735","1000009391.126","","100","1","-1","","-1","","-1","115","/s/desktop/43d596fa/img/favicon_144x144.png","-1","","GET","-1","-1","","200","-1","","Google","7001","6689","7001","7001","7001","0","6689","7001","312","55","56","3","0","45","","","","","1664","","","","",
"","","0","361","1000009391.127","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","304","100","-1","-1","31517011","6698","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/serviceworker-notifications.vflset/serviceworker-notifications.js","-1","28655","28655","","text/javascript","","","Tue, 11 Oct 2022 14:00:33 GMT","-1","-1","","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","28655","1000009391.127","0","100","1","-1","","-1","","-1","","/s/desktop/43d596fa/jsbin/serviceworker-notifications.vflset/serviceworker-notifications.js","-1","","","-1","-1","","200","-1","br","Google","7059","6698","7002","7002","7059","57","6698","7059","361","56","57","3","0","47","","","","","","","","","",
"172.217.23.206","","460","52","1000009391.128","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","52","100","-1","-1","31517031","7007","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon.ico","-1","155","155","","image/x-icon","High","","Tue, 11 Oct 2022 14:00:54 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","249","1000009391.128","0","100","1","-1","","-1","","-1","115","/s/desktop/43d596fa/img/favicon.ico","-1","","GET","-1","-1","","200","-1","br","Google","7059","7007","7059","7059","7059","0","7007","7059","52","57","58","3","0","49","","","","","1150","","","","",
"172.217.23.206","3303","441","90","1000009391.129","","","public, max-age=31536000","100","211011_YJ_34","-1","LOWEST","","","-1","36","100","-1","-1","31211536","7234","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/remote.js","-1","29478","29478","","text/javascript","Low","103","Sat, 08 Oct 2022 01:09:19 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","29585","1000009391.129","0","100","1","-1","","-1","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","115","/s/player/920e4583/player_ias.vflset/en_US/remote.js","-1","","GET","-1","-1","","200","-1","br","Google","7324","7234","7270","7270","7324","54","7234","7324","90","58","59","3","0","51","","","","","95343","","bva","","",
"172.217.23.206","3303","445","91","1000009391.130","","","public, max-age=31536000","100","211011_YJ_34","-1","LOWEST","","","-1","90","100","-1","-1","31213225","7234","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/miniplayer.js","-1","1460","1460","","text/javascript","Low","103","Sat, 08 Oct 2022 01:37:28 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","1560","1000009391.130","0","100","1","-1","","-1","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","115","/s/player/920e4583/player_ias.vflset/en_US/miniplayer.js","-1","","GET","-1","-1","","200","-1","br","Google","7325","7234","7324","7324","7325","1","7234","7325","91","59","60","3","0","53","","","","","5019","","bva","","",
"142.250.184.234","3526","398","62","1000009391.131","","","private, max-age=86400, stale-while-revalidate=604800","0","211011_YJ_34","-1","HIGHEST","","","-1","58","50","-1","-1","86400","7320","","HTTP/2","100","3","https://fonts.googleapis.com/css?family=Roboto:300italic,400italic,500italic,700italic","-1","811","811","","text/css","VeryHigh","221","Mon, 11 Oct 2021 19:17:03 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","fonts.googleapis.com","811","1000009391.131","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","197","/css?family=Roboto:300italic,400italic,500italic,700italic","-1","","GET","-1","-1","","200","-1","gzip","","7382","7320","7378","7378","7382","4","7320","7382","62","60","61","3","0","3","256","True","0","","8112","","","","",
"142.250.184.234","3526","367","63","1000009391.132","","","private, max-age=86400, stale-while-revalidate=604800","0","211011_YJ_34","-1","HIGHEST","","","-1","60","50","-1","-1","86400","7320","","HTTP/2","100","3","https://fonts.googleapis.com/css?family=Roboto+Mono:400","-1","626","626","","text/css","VeryHigh","221","Mon, 11 Oct 2021 19:17:03 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","fonts.googleapis.com","626","1000009391.132","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","197","/css?family=Roboto+Mono:400","-1","","GET","-1","-1","","200","-1","gzip","","7383","7320","7380","7380","7383","3","7320","7383","63","61","62","3","0","5","256","True","3","","1958","","","","",
"172.217.23.206","1261","1103","328","1000009391.133","","","","100","211011_YJ_34","-1","MEDIUM","","","-1","328","0","-1","-1","0","7349","","HTTP/2","100","3","https://www.youtube.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","31","31","","application/json","High","2","","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","104","1000009391.133","0","100","1","-1","","-1","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","115","/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","","POST","-1","-1","","200","-1","br","Google","7677","7349","7677","7677","7677","0","7349","7677","328","62","63","3","0","55","","","","","28","","At","","",
"172.217.23.227","27","351","147","1000009391.134","","","private, max-age=3000","100","211011_YJ_34","-1","LOWEST","","","-1","143","0","-1","-1","3000","7360","","HTTP/2","100","3","https://www.gstatic.com/cv/js/sender/v1/cast_sender.js","-1","2007","2007","","text/javascript","Low","465","Mon, 11 Oct 2021 19:17:03 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","www.gstatic.com","2391","1000009391.134","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/spf.vflset/spf.js","-1","334","/cv/js/sender/v1/cast_sender.js","-1","","GET","-1","-1","","200","-1","gzip","Google","7507","7360","7503","7503","7507","4","7360","7507","147","63","64","3","0","3","147","True","0","","4272","","tb","","",
"172.217.23.206","","393","71","1000009391.170","","","private, max-age=31536000","-1","211011_YJ_34","-1","MEDIUM","","","-1","71","-1","7504","-1","","7711","443","HTTP/2","-1","3","https://youtube.com/","7711","0","","pm/ssl/youtube.com:443","application/binary","High","","Mon, 11 Oct 2021 19:17:03 GMT","-1","-1","other","6EEEEC38478F711D5018ECE64BCF0470","youtube.com","0","1000009391.170","","-1","1","-1","","-1","","145","495","/","7649","59368","GET","-1","7649","","301","62","","","7782","7711","7782","7782","7782","0","7504","7782","278","64","65","3","0","1","220","True","0","","","","","","",
